stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
32165,170879,"Rua Pedro Zagonel, 602 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Praça Rui Barbosa),-25.48909403525,-49.299917997068,,,0,,,
32166,140815,"Rua Simão Brante, 1166 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido V. São Paulo),-25.488571659054,-49.226243166933,,,0,,,
32167,170878,"Rua Pedro Zagonel, 618 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Formosa),-25.488972978082,-49.300168783611,,,0,,,
32169,140824,"Rua Simão Brante, 973 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido Praça Rui Barbosa),-25.486704935855,-49.227707653055,,,0,,,
32170,170881,"Rua Pedro Zagonel, 706 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Praça Rui Barbosa),-25.489081929539,-49.30146563167,,,0,,,
32171,170880,"Rua Pedro Zagonel, 792 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Formosa),-25.488970556938,-49.302128137297,,,0,,,
32172,140814,"Rua Simão Brante, 954 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido V. São Paulo),-25.486741253704,-49.227841763506,,,0,,,
32173,170883,"Rua Pedro Zagonel, 1024 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Praça Rui Barbosa),-25.48910614096,-49.304108948654,,,0,,,
32174,170882,"Rua Pedro Zagonel, 1052 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Formosa),-25.488991136665,-49.304424108213,,,0,,,
32176,170885,"Rua Pedro Zagonel, 1211 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Praça Rui Barbosa),-25.489186038616,-49.306942702478,,,0,,,
32178,170887,"Rua Pedro Zagonel, 1539 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Praça Rui Barbosa),-25.489219934575,-49.309697331137,,,0,,,
32179,170889,"Rua Doutor Luís Losso Filho, 767 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Praça Rui Barbosa),-25.490491620068,-49.311071222229,,,0,,,
32180,140826,"Rua Francisco Timóteo de Simas, 583 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido Praça Rui Barbosa),-25.48231644839,-49.230127005586,,,0,,,
32181,170888,"Rua Doutor Luís Losso Filho, 768 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Formosa),-25.490642939596,-49.311212038202,,,0,,,
32183,140813,"Rua Francisco Timóteo de Simas, 572 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido V. São Paulo),-25.482259548328,-49.230223565111,,,0,,,
32184,170890,"Rua Doutor Luís Losso Filho, 876 - Novo Mundo",Ponto de Parada 673 - Formosa (sentido Formosa),-25.492401863816,-49.311191921635,,,0,,,
32186,140827,"Rua Clóvis Bevilacqua Sobr, 913 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido Praça Rui Barbosa),-25.480219602785,-49.230768053541,,,0,,,
32187,140812,"Rua Clóvis Bevilacqua Sobr, 906 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido V. São Paulo)),-25.480282557111,-49.230856566439,,,0,,,
32188,140828,"Rua Clóvis Bevilacqua Sobr, 655 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido Praça Rui Barbosa),-25.478553722472,-49.23220169426,,,0,,,
32189,140811,"Rua Clóvis Bevilacqua Sobr, 644 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido V. São Paulo),-25.4786203097,-49.232287524948,,,0,,,
32191,140829,"Rua Clóvis Bevilacqua Sobr, 483 - Uberaba",471 - V. São Paulo (Sentido Praça Rui Barbosa),-25.477011309802,-49.233540116558,,,0,,,
32193,140810,"Rua Clóvis Bevilacqua Sobr, 47 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido V. São Paulo),-25.477397520169,-49.233365772972,,,0,,,
32194,140830,"Rua Doutor Gonzaga de Campos, 421 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido Praça Rui Barbosa),-25.476138397162,-49.232625483284,,,0,,,
32196,140809,"Rua Cel. José C. de Oliveira, 434 - Uberaba",Ponto de Parada 471 - V. São Paulo (Sentido V. São Paulo),-25.475907152946,-49.232656328688,,,0,,,
32198,350045,"Rua Huxley, 565 - Atuba - Colombo - PR",Ponto de Parada B25 - Maracanã / Bairro Alto (Sentido Terminal Maracanã) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha,-25.378651412589,-49.189617515749,,,0,,,
32200,140684,"Rua Cel. José C. de Oliveira, 62 - Uberaba",471 - V. São Paulo (Sentido V. São Paulo),-25.473586606585,-49.234690784225,,,0,,,
32201,170900,"Rua Baldur Magnus Grubba, 2460 - Fazendinha",671 - Portão (Ponto Final).,-25.483680239505,-49.313720644659,,,0,,,
32202,140831,"Av. Senador Salgado Filho, 1347 - Prado Velho",Ponto de Parada 188 - Madrugueiro Pilarzinho / Uberaba (Sentido Pilarzinho) 471 - Vila São Paulo (Sentido Praça Rui Barbosa) 472 - Uberaba (Sentido Praça Rui Barbosa) E63 - Prado Velho / Pedro Moro (Sentido João Negrão (Ponte Preta),-25.468090990147,-49.240140773849,,,0,,,
32203,170898,"Rua Baldur Magnus Grubba, 2246 - Novo Mundo",Ponto de Parada 671 - Portão (sentido Praça Rui Barbosa),-25.483423586605,-49.311706305689,,,0,,,
32204,170897,"Rua Baldur Magnus Grubba, 2245 - Novo Mundo",Ponto de Parada 671 - Portão (sentido Bairro),-25.483336421344,-49.311755926556,,,0,,,
32205,170864,"Rua Marcelino Iachinski, 534 - Portão",Ponto de Parada 671 - Portão (sentido Praça Rui Barbosa),-25.482453869521,-49.312489510721,,,0,,,
32206,170865,"Rua Raul Félix, 432 - Portão",Ponto de Parada 671 - Portão (sentido Bairro),-25.481510778862,-49.311275811142,,,0,,,
32207,170866,"Rua José Gusso, 243 - Fazendinha",Ponto de Parada 671 - Portão (sentido Praça Rui Barbosa),-25.480278333448,-49.312781871504,,,0,,,
32208,170373,"Rua Itacolomi, 1814 - Portão",Ponto de Parada 671 - Portão (Sentido Praça Rui Barbosa) 612 - Portão / CIC (Sentido Terminal Portão),-25.479687529988,-49.310776920265,,,0,,,
32209,170867,"Rua Raul Félix, 16 - Portão",Ponto de Parada 671 - Portão (sentido Bairro),-25.47857008026,-49.3113227498,,,0,,,
32211,170375,"Rua Itatiaia, 1548 - Portão",Ponto de Parada 671 - Portão (Sentido Bairro) 612- Portão / CIC (Sentido Terminal CIC),-25.478068858914,-49.307842583603,,,0,,,
32212,170374,"Rua Itacolomi, 1576 - Portão",Ponto de Parada 671 - Portão (sentido Praça Rui Barbosa) 612 - Portão / CIC (Sentido Terminal Portão),-25.479631839348,-49.30756497497,,,0,,,
32214,140682,"Av. Senador Salgado Filho, 1202 - Prado Velho",471 - V. São Paulo (Sentido V. São Paulo) 472 - Uberaba (Sentido Uberaba) 470 - Guabirotuba (Sentido Guabirotuba) E63 - Prado Velho / Pedro Moro (Sentido Pedro Moro),-25.463088972673,-49.246180511284,,,0,,,
32216,140833,"Av. Senador Salgado Filho, 1207 - Prado Velho",188 - Madrugueiro Pilarzinho / Uberaba (Sentido Pilarzinho) 471 - Vila São Paulo (Sentido Praça Rui Barbosa) 472 - Uberaba (Sentido Praça Rui Barbosa) 470 - Guabirotuba (Sentido Praça Rui Barbosa) E63 - Prado Velho / Pedro Moro (Sentido João Negrão (Ponte Preta),-25.462772944874,-49.246283776331,,,0,,,
32217,140834,"Av. Sen. Salgado Filho, 899 - Prado Velho",188 - Madrugueiro Pilarzinho / Uberaba (Sentido Pilarzinho) 471 - Vila São Paulo (Sentido Praça Rui Barbosa) 472 - Uberaba (Sentido Praça Rui Barbosa) 470 - Guabirotuba (Sentido Praça Rui Barbosa) E63 - Prado Velho / Pedro Moro (Sentido João Negrão (Ponte Preta),-25.461083816703,-49.24806878643,,,0,,,
32218,150057,"Rua Augusto de Mari, 2299 - Guaíra",Ponto de Parada 671 - Portão (sentido Praça Rui Barbosa) 674 - Nossa Sra. da Luz (sentido Praça Rui Barbosa) H01 - Ctba/Araucária (Sentido Rua Dr. Muricy),-25.4747173847,-49.290940643496,,,0,,,
32219,140681,"Av. Sen. Salgado Filho, 890 - Prado Velho",471 - V. São Paulo (Sentido V. São Paulo) 472 - Uberaba (Sentido Uberaba) 470 - Guabirotuba (Sentido Guabirotuba) E63 - Prado Velho / Pedro Moro (Sentido Pedro Moro),-25.460668493384,-49.24881846385,,,0,,,
32222,140873,"Av. Sen. Salgado Filho, 463 - Prado Velho",Ponto de Parada 165 - Universidades (Sentido PUC) 188 - Madrugueiro Pilarzinho / Uberaba (Sentido Pilarzinho) 470 - Guabirotuba (Sentido Praça Rui Barbosa) 471 - Vila São Paulo (Sentido Praça Rui Barbosa) 472 - Uberaba (Sentido Praça Rui Barbosa) 475 - Canal Belém (Sentido Praça Rui Barbosa) E63 - Prado Velho / Pedro Moro (Sentido João Negrão (Ponte Preta),-25.457204180942,-49.250273562241,,,0,,,
32223,140874,"Av. Sen. Salgado Filho, 80 - Prado Velho",Ponto de Parada 165 - Universidades (Sentido PUC) 188 - Madrugueiro Pilarzinho / Uberaba (Sentido Pilarzinho) 471 - Vila São Paulo (Sentido Praça Rui Barbosa) 472 - Uberaba (Sentido Praça Rui Barbosa) 475 - Canal Belém (Sentido Praça Rui Barbosa) E63 - Prado Velho / Pedro Moro (Sentido João Negrão (Ponte Preta),-25.453965000982,-49.252125627565,,,0,,,
32226,120411,"Rua Carmelina Cavassim, 1401 - Barreirinha",Ponto de Parada 274 - Sta Gema (Sentido Sta Gema) 924 - Sta. Felicidade/ Sta. Cândida (Sentido Terminal Sta. Felicidade),-25.36642977691,-49.264308990187,,,0,,,
32227,120410,"Rua Carmelina Cavassim, 1348 - Barreirinha",Ponto de Parada 274 - Sta Gema (Sentido Moreira Garcez) 924 - Sta. Felicidade/ Sta. Cândida (Sentido Terminal Sta. Cândida),-25.366707279678,-49.264528931326,,,0,,,
32228,120409,"Rua Carmelina Cavassim, 989 - Barreirinha",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Felicidade),-25.368367435761,-49.267239303535,,,0,,,
32229,120408,"Rua Carmelina Cavassim, 990- Barreirinha",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Cândida),-25.368545567942,-49.267311723179,,,0,,,
32230,120275,"Rua Des. José Carlos Ribeiro Ribas, 1019 - Pilarzinho",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Felicidade),-25.377652983081,-49.278013737148,,,0,,,
32231,120274,"Rua Des. José Carlos Ribeiro Ribas, 1019 - Pilarzinho",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Cândida),-25.377878357453,-49.278032512611,,,0,,,
32232,120272,"Rua Des. José Carlos Ribeiro Ribas, 651 - Pilarzinho",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Felicidade),-25.380027082405,-49.279672683424,,,0,,,
32233,120273,"Rua Des. José Carlos Ribeiro Ribas, 652 - Pilarzinho",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Cândida),-25.379941053983,-49.279340089506,,,0,,,
32234,120271,"Rua Desembargador José Carlos Ribeiro Ribas, 226 - Pilarzinho",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Cândida),-25.383383354705,-49.281567664093,,,0,,,
32235,120270,"Rua Desembargador José Carlos Ribeiro Ribas, 187 - Pilarzinho",Ponto de Parada 924 - Sta. Felicidade / Sta. Cândida (Sentido Terminal Sta. Felicidade),-25.383718976804,-49.281705797857,,,0,,,
32236,130089,"Rua Monteiro Tourinho, 147 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - (Sentido Terminal Guadalupe B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) B61 - Ctba / Cap. do Atuba (Sentido Terminal Guadalupe) C63 - Ctba / Conj. Atuba (Sentido Terminal Guadalupe) C66 - Ctba / V. Zumbi (Sentido Terminal Guadalupe) C72 - Ctba / V. Palmital (Sentido Terminal Guadalupe) N71 - Ctba / C. Grande do Sul (Sentido Terminal Guadalupe) N72 - Ctba / Eugênia Maria (Sentido Terminal Guadalupe) N73 - Ctba / Timbu (Sentido Terminal Guadalupe) O72 - Ctba / Pousada (Sentido Terminal Guadalupe) O74 - Ctba / Q. Barras (Br 116) (Sentido Terminal Guadalupe) 221 - Rio Verde (Sentido Terminal Boa Vista) 229 - Mad. Penha / F. Noronha (Sentido F. Noronha) 222 - Vila Esperança (Sentido Terminal Boa Vista) 342 - Bairro Alto / Boa Vista (Sentido Terminal Boa Vista),-25.389640307432,-49.223107288361,,,0,,,
32237,130090,"Rua Monteiro Tourinho, 220 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Maracanã) B06 - Ctba / Guaraituba (via Maracanã) ( Sentido Terminal Guaraituba) B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Maracanã) B61 - Ctba / Cap. do Atuba (Sentido Cap. do Atuba) C63 - Ctba / Conj. Atuba (Sentido Conj. Atuba) C66 - Ctba / V. Zumbi (Sentido V. Zumbi) C72 - Ctba / V. Palmital (Sentido V. Palmital) N71 - Ctba / C. Grande do Sul (Sentido C. Grande do Sul) N72 - Ctba / Eugênia Maria (Sentido Eugênia Maria) N73 - Ctba / Timbu (Sentido Timbu) O72 - Ctba / Pousada (Sentido Pousada) O74 - Ctba / Q. Barras (Br 116) (Sentido Q. Barras) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha (Sentido Penha) 342 - Bairro Alto / Boa Vista (Sentido Terminal Bairro Alto),-25.38922849905,-49.222997055225,,,0,,,
32238,130091,"Rua Monteiro Tourinho, 457 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - (Sentido Terminal Guadalupe) B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) B61 - Ctba / Cap. do Atuba (Sentido Terminal Guadalupe) C63 - Ctba / Conj. Atuba (Sentido Terminal Guadalupe) C66 - Ctba / V. Zumbi (Sentido Terminal Guadalupe) C72 - Ctba / V. Palmital (Sentido Terminal Guadalupe) N71 - Ctba / C. Grande do Sul (Sentido Terminal Guadalupe) N72 - Ctba / Eugênia Maria (Sentido Terminal Guadalupe) N73 - Ctba / Timbu (Sentido Terminal Guadalupe) O72 - Ctba / Pousada (Sentido Terminal Guadalupe) O74 - Ctba / Q. Barras (Br 116) (Sentido Terminal Guadalupe) 221 - Rio Verde (Sentido Terminal Boa Vista) 229 - Mad. Penha / F. Noronha (Sentido F. Noronha) 222 - Vila Esperança (Sentido Terminal Boa Vista) 342 - Bairro Alto / Boa Vista (Sentido Terminal Boa Vista),-25.38773582086,-49.22182046627,,,0,,,
32239,130092,"Rua Monteiro Tourinho, 530 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Maracanã) B06 - Ctba / Guaraituba (via Maracanã) ( Sentido Terminal Guaraituba) B20 - Guaraituba / Cabral (Via Maracanã) - Sentido Terminal Maracanã B61 - Ctba / Cap. do Atuba (Sentido Cap. do Atuba) C63 - Ctba / Conj. Atuba (Sentido Conj. Atuba) C66 - Ctba / V. Zumbi (Sentido V. Zumbi) C72 - Ctba / V. Palmital (Sentido V. Palmital) N71 - Ctba / C. Grande do Sul (Sentido C. Grande do Sul) N72 - Ctba / Eugênia Maria (Sentido Eugênia Maria) N73 - Ctba / Timbu (Sentido Timbu) O72 - Ctba / Pousada (Sentido Pousada) O74 - Ctba / Q. Barras (Br 116) (Sentido Q. Barras) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha (Sentido Penha) 342 - Bairro Alto / Boa Vista (Sentido Terminal Bairro Alto),-25.387857884111,-49.220746209822,,,0,,,
32240,130093,"Rua Monteiro Tourinho, 69 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - Sentido Terminal Guadalupe B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) B61 - Ctba / Cap. do Atuba (Sentido Terminal Guadalupe ) C63 - Ctba / Conj. Atuba (Sentido Terminal Guadalupe) C66 - Ctba / V. Zumbi (Sentido Terminal Guadalupe) C72 - Ctba / V. Palmital (Sentido Terminal Guadalupe) N71 - Ctba / C. Grande do Sul (Sentido Terminal Guadalupe) N72 - Ctba / Eugênia Maria (Sentido Terminal Guadalupe) N73 - Ctba / Timbu (Sentido Terminal Guadalupe) O72 - Ctba / Pousada (Sentido Terminal Guadalupe) O74 - Ctba / Q. Barras (Br 116) (Sentido Terminal Guadalupe) 221 - Rio Verde (Sentido Terminal Boa Vista) 229 - Mad. Penha / F. Noronha (Sentido F. Noronha) 222 - Vila Esperança (Sentido Terminal Boa Vista) 342 - Bairro Alto / Boa Vista (Sentido Terminal Boa Vista),-25.387029112927,-49.219086938658,,,0,,,
32241,130094,"Rua Monteiro Tourinho, 874 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Maracanã) B06 - Ctba / Guaraituba (via Maracanã) ( Sentido Terminal Guaraituba) B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Maracanã) B61 - Ctba / Cap. do Atuba (Sentido Cap. do Atuba) C63 - Ctba / Conj. Atuba (Sentido Conj. Atuba) C66 - Ctba / V. Zumbi (Sentido V. Zumbi) C72 - Ctba / V. Palmital (Sentido V. Palmital) N71 - Ctba / C. Grande do Sul (Sentido C. Grande do Sul) N72 - Ctba / Eugênia Maria (Sentido Eugênia Maria) N73 - Ctba / Timbu (Sentido Timbu) O72 - Ctba / Pousada (Sentido Pousada) O74 - Ctba / Q. Barras (Br 116) (Sentido Q. Barras) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha (Sentido Penha) 342 - Bairro Alto / Boa Vista (Sentido Terminal Bairro Alto),-25.387071808744,-49.218003527613,,,0,,,
32242,130095,"Rua Monteiro Tourinho, 1056 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (sentido Maracanã) B06 - Ctba / Guaraituba (via Maracanã) ( Sentido Guaraituba) B20 - Guaraituba / Cabral (Via Maracanã) - Sentido Maracanã B61 - Ctba / Cap. do Atuba (Sentido Cap. do Atuba) C63 - Ctba / Conj. Atuba (Sentido Conj. Atuba) C66 - Ctba / V. Zumbi (Sentido V. Zumbi) C72 - Ctba / V. Palmital (Sentido V. Palmital) N71 - Ctba / C. Grande do Sul (Sentido C. Grande do Sul) N72 - Ctba / Eugênia Maria (Sentido Eugênia Maria) N73 - Ctba / Timbu (Sentido Timbu) O72 - Ctba / Pousada (Sentido Pousada) O74 - Ctba / Q. Barras (Br 116) (Sentido Q. Barras) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha (Sentido Penha) 342 - Bairro Alto / Boa Vista (Sentido Bairro Alto),-25.387315750728,-49.215657550926,,,0,,,
32243,130096,"Rua Monteiro Tourinho, 1047 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - Sentido Terminal Guadalupe B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) B61 - Ctba / Cap. do Atuba (Sentido Terminal Guadalupe) C63 - Ctba / Conj. Atuba (Sentido Terminal Guadalupe) C66 - Ctba / V. Zumbi (Sentido Terminal Guadalupe) C72 - Ctba / V. Palmital (Sentido Terminal Guadalupe) N71 - Ctba / C. Grande do Sul (Sentido Terminal Guadalupe) N72 - Ctba / Eugênia Maria (Sentido Terminal Guadalupe) N73 - Ctba / Timbu (Sentido Terminal Guadalupe) O72 - Ctba / Pousada (Sentido Terminal Guadalupe) O74 - Ctba / Q. Barras (Br 116) (Sentido Terminal Guadalupe) 221 - Rio Verde (Sentido Terminal Boa Vista) 229 - Mad. Penha / F. Noronha (Sentido F. Noronha) 222 - Vila Esperança (Sentido Terminal Boa Vista) 342 - Bairro Alto / Boa Vista (Sentido Terminal Boa Vista),-25.387075768067,-49.216025597553,,,0,,,
32244,130484,"Rua Monteiro Tourinho, 1278 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Maracanã) B06 - Ctba / Guaraituba (via Maracanã) (Sentido Terminal Guaraituba) B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Maracanã) B61 - Ctba / Cap. do Atuba (Sentido Cap. do Atuba) C63 - Ctba / Conj. Atuba (Sentido Conj. Atuba) C66 - Ctba / V. Zumbi (Sentido V. Zumbi) C72 - Ctba / V. Palmital (Sentido V. Palmital) N71 - Ctba / C. Grande do Sul (Sentido C. Grande do Sul) N72 - Ctba / Eugênia Maria (Sentido Eugênia Maria) N73 - Ctba / Timbu (Sentido Timbu) O72 - Ctba / Pousada (Sentido Pousada) O74 - Ctba / Q. Barras (Br 116) (Sentido Q. Barras) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha (Sentido Penha) 342 - Bairro Alto / Boa Vista (Sentido Terminal Bairro Alto),-25.387786417921,-49.213581487102,,,0,,,
32245,130485,"Rua Monteiro Tourinho, 1277 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - Sentido Terminal Guadalupe) B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) B61 - Ctba / Cap. do Atuba (Sentido Terminal Guadalupe ) C63 - Ctba / Conj. Atuba (Sentido Terminal Guadalupe) C66 - Ctba / V. Zumbi (Sentido Terminal Guadalupe) C72 - Ctba / V. Palmital (Sentido Terminal Guadalupe) N71 - Ctba / C. Grande do Sul (Sentido Terminal Guadalupe) N72 - Ctba / Eugênia Maria (Sentido Terminal Guadalupe) N73 - Ctba / Timbu (Sentido Terminal Guadalupe) O72 - Ctba / Pousada (Sentido Terminal Guadalupe) O74 - Ctba / Q. Barras (Br 116) (Sentido Terminal Guadalupe) 221 - Rio Verde (Sentido Terminal Boa Vista) 229 - Mad. Penha / F. Noronha (Sentido F. Noronha) 222 - Vila Esperança (Sentido Terminal Boa Vista) 342 - Bairro Alto / Boa Vista (Sentido Terminal Boa Vista),-25.387548568613,-49.213875889549,,,0,,,
32246,130486,"Rua Monteiro Tourinho, 1592 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Maracanã) B06 - Ctba / Guaraituba (via Maracanã) ( Sentido Terminal Guaraituba) B20 - Guaraituba / Cabral (Via Maracanã) - Sentido Terminal Maracanã B61 - Ctba / Cap. do Atuba (Sentido Cap. do Atuba) C63 - Ctba / Conj. Atuba (Sentido Conj. Atuba) C66 - Ctba / V. Zumbi (Sentido V. Zumbi) C72 - Ctba / V. Palmital (Sentido V. Palmital) N71 - Ctba / C. Grande do Sul (Sentido C. Grande do Sul) N72 - Ctba / Eugênia Maria (Sentido Eugênia Maria) N73 - Ctba / Timbu (Sentido Timbu) O72 - Ctba / Pousada (Sentido Pousada) O74 - Ctba / Q. Barras (Br 116) (Sentido Q. Barras) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha (Sentido Penha) 342 - Bairro Alto / Boa Vista (Sentido Terminal Bairro Alto),-25.388217594522,-49.210943527613,,,0,,,
32247,130487,"Rua Monteiro Tourinho, 1611 - Tingui",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - Sentido Terminal Guadalupe B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) B61 - Ctba / Cap. do Atuba (Sentido Terminal Guadalupe) C63 - Ctba / Conj. Atuba (Sentido Terminal Guadalupe) C66 - Ctba / V. Zumbi (Sentido Terminal Guadalupe) C72 - Ctba / V. Palmital (Sentido Terminal Guadalupe) N71 - Ctba / C. Grande do Sul (Sentido Terminal Guadalupe) N72 - Ctba / Eugênia Maria (Sentido Terminal Guadalupe) N73 - Ctba / Timbu (Sentido Terminal Guadalupe) O72 - Ctba / Pousada (Sentido Terminal Guadalupe) O74 - Ctba / Q. Barras (Br 116) (Sentido Terminal Guadalupe) 221 - Rio Verde (Sentido Terminal Boa Vista) 229 - Mad. Penha / F. Noronha (Sentido F. Noronha) 222 - Vila Esperança (Sentido Terminal Boa Vista) 342 - Bairro Alto / Boa Vista (Sentido Terminal Boa Vista),-25.388140053038,-49.210451836805,,,0,,,
32248,130425,"Rua Roaldo Brun, 1295 - Atuba",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Maracanã) B06 - Ctba / Guaraituba (via Maracanã) - Sentido Terminal Guaraituba B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Maracanã) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança),-25.386475767947,-49.20648682209,,,0,,,
32249,130426,"Rua Roaldo Brun, 1296 - Atuba",Ponto de Parada B01 - Ctba / Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - Sentido Terminal Guadalupe B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) 221 - Rio Verde (Sentido Terminal Boa Vista) 222 - Vila Esperança (Sentido Terminal Boa Vista) 229 - Mad. Penha / F. Noronha (Sentido F. Noronha),-25.386622116014,-49.206820495701,,,0,,,
32250,130158,Rua República Guarani - Atuba,Ponto de Parada B06 - Ctba / Guaraituba (via Maracanã) - (Sentido Terminal Guaraituba) B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Maracanã) B42 - Maracanã / L. Verde (Sentido Terminal Maracanã) 221 - Rio Verde (Sentido Rio Verde) 222 - Vila Esperança (Sentido Vila Esperança) 229 - Mad. Penha / F. Noronha,-25.38508,-49.20234,,,0,,,
32251,130159,BR-476 - Atuba - Curitiba - PR,Ponto de Parada B01 - Ctba Maracanã (Sentido Terminal Guadalupe) B06 - Ctba / Guaraituba (via Maracanã) - (Sentido Terminal Guadalupe) B20 - Guaraituba / Cabral (Via Maracanã) - (Sentido Terminal Cabral) B31 - Direto Cabral (Sentido Terminal Cabral) B42 - Maracanã / L. Verde (Sentido L. Verde) 221 - Rio Verde (Sentido Terminal Boa Vista) 222 - Vila Esperança (Sentido Terminal Boa Vista),-25.384585800575,-49.202685364418,,,0,,,
32309,120591,"Rua Deputado Edgar Távora, 105 - Barreirinha",Ponto de Parada 244 - Jd do Arroio (Sentido Barreirinha),-25.372902659908,-49.262227154431,,,0,,,
32310,120141,"Rua Deputado Edgar Távora, 314 - Barreirinha",Ponto de Parada 244 - Jd do Arroio (Sentido Barreirinha),-25.373320092277,-49.259495970015,,,0,,,
